2081	14.4
2082	14.7
2083	15.6
2084	15.9
2085	16.3
2086	16.7
2087	18.0
2088	17.7
2089	17.7
2090	16.9
2091	15.4
2092	15.7
2093	15.2
2094	15.9
2095	16.6
2096	17.3
2097	15.8
2098	17.7
2099	16.9
2100	15.2
2101	13.7
2102	12.8
2103	12.8
2104	12.7
2105	13.2
2106	14.2
2107	13.3
2108	13.3
2109	14.8
2110	15.4
2111	13.9
2112	15.2
2113	13.2
2114	12.3
2115	12.4
2116	12.7
2117	12.6
2118	12.7
2119	12.7
2120	11.8
2121	14.1
2122	14.2
2123	16.9
2124	14.9
2125	16.3
2126	14.1
2127	13.2
2128	11.9
2129	12.4
2130	13.4
2131	15.9
2132	15.5
2133	14.1
2134	14.8
2135	12.5
2136	14.1
2137	13.3
2138	13.2
2139	12.3
2140	12.7
2141	13.7
2142	13.8
